2016-03-19-2-57-18PM,1458370638821,1458370639000,2016-03-19-2-57-19PM,gps,1.2907752108744808,103.78118760530552,24.0,39.15239656012711,100.84252,0.0
2016-03-19-2-57-28PM,1458370648812,1458370649000,2016-03-19-2-57-29PM,gps,1.2907605892454583,103.78109877529207,16.0,39.5698697822884,100.84252,0.0
2016-03-19-2-57-38PM,1458370658810,1458370659000,2016-03-19-2-57-39PM,gps,1.2907291933312335,103.78104746324189,24.0,39.85087737566133,100.84252,0.0
2016-03-19-2-57-48PM,1458370668775,1458370669000,2016-03-19-2-57-49PM,gps,1.290726422185673,103.78104785748917,8.0,40.13015504917018,100.84252,0.1155733
2016-03-19-2-57-58PM,1458370678775,1458370679000,2016-03-19-2-57-59PM,gps,1.290725341222797,103.78104471935902,24.0,40.34964658558415,279.022,0.0
2016-03-19-2-58-08PM,1458370688783,1458370689000,2016-03-19-2-58-09PM,gps,1.290730720287857,103.78104445441906,12.0,40.42965459165813,279.022,0.0
2016-03-19-2-58-18PM,1458370698768,1458370699000,2016-03-19-2-58-19PM,gps,1.2907290671325704,103.7810394400026,16.0,40.457626201255515,279.022,0.0
2016-03-19-2-58-28PM,1458370708794,1458370709000,2016-03-19-2-58-29PM,gps,1.2907341377107966,103.78099182104881,16.0,41.14369542808038,288.1466,0.35608307
2016-03-19-2-58-38PM,1458370718985,1458370719000,2016-03-19-2-58-39PM,gps,1.2907351772566658,103.78098379328857,24.0,42.83873964050015,314.8824,0.40318653
2016-03-19-2-58-48PM,1458370728772,1458370729000,2016-03-19-2-58-49PM,gps,1.2908003478200722,103.78100844082215,12.0,43.01987457849966,314.8824,0.0
2016-03-19-2-58-58PM,1458370738774,1458370739000,2016-03-19-2-58-59PM,gps,1.2908119571838108,103.78100947976867,12.0,42.79222518193218,314.8824,0.0
2016-03-19-2-59-08PM,1458370748787,1458370749000,2016-03-19-2-59-09PM,gps,1.2908542510835475,103.78102803364074,8.0,41.97668494924778,314.8824,0.0
2016-03-19-2-59-18PM,1458370758809,1458370759000,2016-03-19-2-59-19PM,gps,1.2908641895510162,103.78108484470808,12.0,40.742055903693235,314.8824,0.0
2016-03-19-2-59-28PM,1458370768786,1458370769000,2016-03-19-2-59-29PM,gps,1.2908785577937347,103.78115103095564,8.0,39.32132985327356,314.8824,0.0
2016-03-19-2-59-38PM,1458370778801,1458370779000,2016-03-19-2-59-39PM,gps,1.2908716779254434,103.78116398755606,12.0,38.11841184305689,314.8824,0.0
2016-03-19-2-59-48PM,1458370788793,1458370789000,2016-03-19-2-59-49PM,gps,1.2908592518677455,103.78115989098909,12.0,37.37331873624503,314.8824,0.0
2016-03-19-2-59-58PM,1458370798795,1458370799000,2016-03-19-2-59-59PM,gps,1.2908558176371985,103.78115476340321,12.0,36.69281552115352,314.8824,0.0
2016-03-19-3-00-08PM,1458370808786,1458370809000,2016-03-19-3-00-09PM,gps,1.2908558176371985,103.78115476340321,12.0,36.253149014868605,314.8824,0.0
2016-03-19-3-00-18PM,1458370818790,1458370819000,2016-03-19-3-00-19PM,gps,1.2908558176371985,103.78115476340321,12.0,35.85477377082752,314.8824,0.0
2016-03-19-3-00-28PM,1458370828804,1458370829000,2016-03-19-3-00-29PM,gps,1.29085301402362,103.78124939801067,8.0,35.74744686001623,314.8824,0.0
2016-03-19-3-00-38PM,1458370838785,1458370839000,2016-03-19-3-00-39PM,gps,1.290843805642508,103.78130580909313,12.0,35.91651289258587,314.8824,0.0
2016-03-19-3-00-48PM,1458370848788,1458370849000,2016-03-19-3-00-49PM,gps,1.2908345342253353,103.78139508325505,24.0,36.50628450369319,314.8824,0.0
2016-03-19-3-00-58PM,1458370858820,1458370859000,2016-03-19-3-00-59PM,gps,1.290834534416647,103.78139508374585,12.0,36.94374672321779,314.8824,0.0
2016-03-19-3-01-08PM,1458370868847,1458370869000,2016-03-19-3-01-09PM,gps,1.290834534416647,103.78139508374585,16.0,37.05135165633474,314.8824,0.0
2016-03-19-3-01-18PM,1458370878788,1458370879000,2016-03-19-3-01-19PM,gps,1.290834534416647,103.78139508374585,16.0,37.108347758690435,314.8824,0.0
2016-03-19-3-01-28PM,1458370888796,1458370889000,2016-03-19-3-01-29PM,gps,1.2908359156052507,103.78140345359586,16.0,37.53585947691486,314.8824,0.0
2016-03-19-3-01-38PM,1458370898795,1458370899000,2016-03-19-3-01-39PM,gps,1.2908618908702736,103.78144364854535,16.0,38.538050036023286,314.8824,0.0
2016-03-19-3-01-48PM,1458370908795,1458370909000,2016-03-19-3-01-49PM,gps,1.2908578873275605,103.78145186410961,32.0,39.58684775839964,314.8824,0.0
2016-03-19-3-01-58PM,1458370918793,1458370919000,2016-03-19-3-01-59PM,gps,1.29086787837402,103.78145561743389,24.0,42.762130664357024,314.8824,0.010765389
2016-03-19-3-02-08PM,1458370928786,1458370929000,2016-03-19-3-02-09PM,gps,1.2908700071874861,103.78145043382732,16.0,42.27393706843641,314.8824,0.5072143
2016-03-19-3-02-18PM,1458370938793,1458370939000,2016-03-19-3-02-19PM,gps,1.2908938827372876,103.78143009376302,24.0,41.44462234719675,35.37729,1.2655463E-4
2016-03-19-3-02-28PM,1458370948789,1458370949000,2016-03-19-3-02-29PM,gps,1.2909010049227614,103.78141538370119,16.0,41.61203200750053,314.50757,0.0
2016-03-19-3-02-38PM,1458370958794,1458370959000,2016-03-19-3-02-39PM,gps,1.2909010049227614,103.78141538370119,24.0,41.26704351830747,314.50757,0.0
2016-03-19-3-02-48PM,1458370968794,1458370969000,2016-03-19-3-02-49PM,gps,1.2909092477499182,103.78142049855583,16.0,39.014670197623104,26.588823,0.0
2016-03-19-3-02-58PM,1458370978788,1458370979000,2016-03-19-3-02-59PM,gps,1.290905544657316,103.7814160979083,16.0,38.705183266069476,26.588823,0.0
2016-03-19-3-03-08PM,1458370988800,1458370989000,2016-03-19-3-03-09PM,gps,1.290895799388122,103.78139418741654,24.0,38.491006600249754,26.588823,0.0
2016-03-19-3-03-18PM,1458370998784,1458370999000,2016-03-19-3-03-19PM,gps,1.290895799388122,103.78139418741654,16.0,38.259092448833826,26.588823,0.0
